# t,Benzaldehyde(dcm),NButylamine(dcm),A_N(dcm),A_N_N(dcm),Water(dcm),A_N_W(dcm),A_N_N_W(dcm),A_N_W_W(dcm),TS1_#(dcm),Hemiaminal(dcm),TS2_#(dcm),I_W(dcm),TS1N_#(dcm),Int_N(dcm),TS2N_#(dcm),I_N_W(dcm),TS1W_#(dcm),Int_W(dcm),TS2W_#(dcm),I_W_W(dcm),TS1NW_#(dcm),Int_N_W(dcm),TS2NW_#(dcm),I_N_W_W(dcm),TS1WW_#(dcm),Int_W_W(dcm),TS2WW_#(dcm),I_W_W_W(dcm),Imine(dcm)
3.045454545454545496e+03,1.149799309000994023e-02,1.048087980465999339e-02,3.581416745092650365e-06,1.349415955427118796e-09,1.069593741966964190e-02,8.909101118606766667e-10,6.307009774010694283e-13,1.069991511900816715e-10,0.000000000000000000e+00,1.296125382070507774e-09,0.000000000000000000e+00,2.761111812113639999e-02,0.000000000000000000e+00,9.610678295580320956e-04,0.000000000000000000e+00,3.460979846316694961e-05,0.000000000000000000e+00,1.961747373534929428e-05,0.000000000000000000e+00,4.657895273298724367e-03,0.000000000000000000e+00,4.715194248857017794e-09,0.000000000000000000e+00,2.142959208779275293e-05,0.000000000000000000e+00,3.649338408108610877e-09,0.000000000000000000e+00,2.659275060500185164e-04,1.492674789030186758e-02
3.054722707225647355e+03,1.145716607259159893e-02,1.044031926532127535e-02,3.554889649382076745e-06,1.334238624956555763e-09,1.069911451341910326e-02,8.845739390871029530e-10,6.237924184221096173e-13,1.062697217899991532e-10,0.000000000000000000e+00,1.296515355361999335e-09,0.000000000000000000e+00,2.763683244821346641e-02,0.000000000000000000e+00,9.609600945751761020e-04,0.000000000000000000e+00,3.450797440006074675e-05,0.000000000000000000e+00,1.947725823319687699e-05,0.000000000000000000e+00,4.663608390911459962e-03,0.000000000000000000e+00,4.663539894959848089e-09,0.000000000000000000e+00,2.137273989272363192e-05,0.000000000000000000e+00,3.624460307376437092e-09,0.000000000000000000e+00,2.663074362191065960e-04,1.493620078509256578e-02
3.054773945587737217e+03,1.145694115027930463e-02,1.044009581645082528e-02,3.554743777994383556e-06,1.334155322039766292e-09,1.069913200815227061e-02,8.845390881770925642e-10,6.237544919703162793e-13,1.062657086800026951e-10,0.000000000000000000e+00,1.296517503257237504e-09,0.000000000000000000e+00,2.763697411428318526e-02,0.000000000000000000e+00,9.609594968570742005e-04,0.000000000000000000e+00,3.450741277566886340e-05,0.000000000000000000e+00,1.947648702657532336e-05,0.000000000000000000e+00,4.663639869117951024e-03,0.000000000000000000e+00,4.663256324292528501e-09,0.000000000000000000e+00,2.137242616028402767e-05,0.000000000000000000e+00,3.624323435247940617e-09,0.000000000000000000e+00,2.663095299954919932e-04,1.493625286004570535e-02
3.054872177121466848e+03,1.145650996498164681e-02,1.043966745596649169e-02,3.554464144834026727e-06,1.333995636435240294e-09,1.069916554601765823e-02,8.844722792685837103e-10,6.236817894947481131e-13,1.062580155498730438e-10,0.000000000000000000e+00,1.296521620844367529e-09,0.000000000000000000e+00,2.763724569400724876e-02,0.000000000000000000e+00,9.609583508782874005e-04,0.000000000000000000e+00,3.450633609849017600e-05,0.000000000000000000e+00,1.947500863048754206e-05,0.000000000000000000e+00,4.663700214245949764e-03,0.000000000000000000e+00,4.662712738265952874e-09,0.000000000000000000e+00,2.137182470627071144e-05,0.000000000000000000e+00,3.624061051436745224e-09,0.000000000000000000e+00,2.663135438715825455e-04,1.493635268979054929e-02
3.059735922513339574e+03,1.143520020597300901e-02,1.041849757325653478e-02,3.540657831780165058e-06,1.326119290346553013e-09,1.070082261452840258e-02,8.811733005176028766e-10,6.200954178781873127e-13,1.058780830582934070e-10,0.000000000000000000e+00,1.296725091155513594e-09,0.000000000000000000e+00,2.765066762558065702e-02,0.000000000000000000e+00,9.609015040801995727e-04,0.000000000000000000e+00,3.445309223734552528e-05,0.000000000000000000e+00,1.940200754175993260e-05,0.000000000000000000e+00,4.666682740172936085e-03,0.000000000000000000e+00,4.635897961894440987e-09,0.000000000000000000e+00,2.134207376153063923e-05,0.000000000000000000e+00,3.611102979316448660e-09,0.000000000000000000e+00,2.665119492153504555e-04,1.494128628608901686e-02
3.060861098154505726e+03,1.143028143805881365e-02,1.041361116722911047e-02,3.537474791283026047e-06,1.324305568225794226e-09,1.070120498671225592e-02,8.804126039043966790e-10,6.192694601196567617e-13,1.057904620045454600e-10,0.000000000000000000e+00,1.296772049301421666e-09,0.000000000000000000e+00,2.765376573348906838e-02,0.000000000000000000e+00,9.608883237302948696e-04,0.000000000000000000e+00,3.444079318165381665e-05,0.000000000000000000e+00,1.938517486054819230e-05,0.000000000000000000e+00,4.667371226083487021e-03,0.000000000000000000e+00,4.629722399778936761e-09,0.000000000000000000e+00,2.133519927046582194e-05,0.000000000000000000e+00,3.608114553852209132e-09,0.000000000000000000e+00,2.665577551022001168e-04,1.494242503569566914e-02
3.064935322817812448e+03,1.141250523928709001e-02,1.039595215868589946e-02,3.525983179761460878e-06,1.317764294999497706e-09,1.070258649970809439e-02,8.776659219942478280e-10,6.162902720055202025e-13,1.054740407232459417e-10,0.000000000000000000e+00,1.296941730946043493e-09,0.000000000000000000e+00,2.766496223496030943e-02,0.000000000000000000e+00,9.608405061019594092e-04,0.000000000000000000e+00,3.439631630588582179e-05,0.000000000000000000e+00,1.932439730568902644e-05,0.000000000000000000e+00,4.669859545597530859e-03,0.000000000000000000e+00,4.607447467908786854e-09,0.000000000000000000e+00,2.131033236524176470e-05,0.000000000000000000e+00,3.597322610898380997e-09,0.000000000000000000e+00,2.667233251216057045e-04,1.494654031654297187e-02
3.074815385716529818e+03,1.136962089520840088e-02,1.035335205542746960e-02,3.498335662642305095e-06,1.302069799873102399e-09,1.070591701719933279e-02,8.710553708847850997e-10,6.091401884175376491e-13,1.047122160648249353e-10,0.000000000000000000e+00,1.297350933621387498e-09,0.000000000000000000e+00,2.769197387171208266e-02,0.000000000000000000e+00,9.607239543034749168e-04,0.000000000000000000e+00,3.428883349833324691e-05,0.000000000000000000e+00,1.917812780476005609e-05,0.000000000000000000e+00,4.675863563575088228e-03,0.000000000000000000e+00,4.553987455811107504e-09,0.000000000000000000e+00,2.125019531267469922e-05,0.000000000000000000e+00,3.571339629599780655e-09,0.000000000000000000e+00,2.671229467168903830e-04,1.495646757508153901e-02
3.089620624222735387e+03,1.130594723377512621e-02,1.029010446561196869e-02,3.457485757449371135e-06,1.278996253771918025e-09,1.071085591296479060e-02,8.612818148293832113e-10,5.986226025220358368e-13,1.035851221466817694e-10,0.000000000000000000e+00,1.297958118598897732e-09,0.000000000000000000e+00,2.773208155223058288e-02,0.000000000000000000e+00,9.605477397937655986e-04,0.000000000000000000e+00,3.412875705273796533e-05,0.000000000000000000e+00,1.896188106283142361e-05,0.000000000000000000e+00,4.684780978748060397e-03,0.000000000000000000e+00,4.475349065409696488e-09,0.000000000000000000e+00,2.116051637266265397e-05,0.000000000000000000e+00,3.532898684141469558e-09,0.000000000000000000e+00,2.677168017312787874e-04,1.497120550280827203e-02
3.090909090909090992e+03,1.130043938120617493e-02,1.028463370403669142e-02,3.453964266946374304e-06,1.277014534752161547e-09,1.071128275807479643e-02,8.604388739664088025e-10,5.977188778568581360e-13,1.034878654951971906e-10,0.000000000000000000e+00,1.298010617923258040e-09,0.000000000000000000e+00,2.773555100193851250e-02,0.000000000000000000e+00,9.605323144176425819e-04,0.000000000000000000e+00,3.411488084479941579e-05,0.000000000000000000e+00,1.894322968511357458e-05,0.000000000000000000e+00,4.685552515403873172e-03,0.000000000000000000e+00,4.468592002661587613e-09,0.000000000000000000e+00,2.115273570273436661e-05,0.000000000000000000e+00,3.529581624588428663e-09,0.000000000000000000e+00,2.677682013923533572e-04,1.497248023741905298e-02
3.097371987681844985e+03,1.127289058548228660e-02,1.025727096760494471e-02,3.436377422557015519e-06,1.267132788999873672e-09,1.071341690154508676e-02,8.562282723072138297e-10,5.932117448587715436e-13,1.030019563522263887e-10,0.000000000000000000e+00,1.298273155407685268e-09,0.000000000000000000e+00,2.775290444718543637e-02,0.000000000000000000e+00,9.604547376028011200e-04,0.000000000000000000e+00,3.404541065791384625e-05,0.000000000000000000e+00,1.885006524617823572e-05,0.000000000000000000e+00,4.689411905157500268e-03,0.000000000000000000e+00,4.434892628858161233e-09,0.000000000000000000e+00,2.111376699794651507e-05,0.000000000000000000e+00,3.513009086486158192e-09,0.000000000000000000e+00,2.680253561445108783e-04,1.497885587497217903e-02
3.100811939747367433e+03,1.125828053241299462e-02,1.024275995465745784e-02,3.427068612615517498e-06,1.261912653259468865e-09,1.071454815392051778e-02,8.539990166322525528e-10,5.908302946611700254e-13,1.027446300650635287e-10,0.000000000000000000e+00,1.298412354001251698e-09,0.000000000000000000e+00,2.776210769332343453e-02,0.000000000000000000e+00,9.604133085528651376e-04,0.000000000000000000e+00,3.400852417329120831e-05,0.000000000000000000e+00,1.880074151931185444e-05,0.000000000000000000e+00,4.691458920731294072e-03,0.000000000000000000e+00,4.417086787411472757e-09,0.000000000000000000e+00,2.109306543905923068e-05,0.000000000000000000e+00,3.504232652140247140e-09,0.000000000000000000e+00,2.681617796716587198e-04,1.498223692658494539e-02
3.106747790720641206e+03,1.123315634288326627e-02,1.021780667672423683e-02,3.411090075605362524e-06,1.252969058466963647e-09,1.071649261125232240e-02,8.501715966005513099e-10,5.867493587974792305e-13,1.023027163997562815e-10,0.000000000000000000e+00,1.298651671984360849e-09,0.000000000000000000e+00,2.777793427569684795e-02,0.000000000000000000e+00,9.603415964199995148e-04,0.000000000000000000e+00,3.394502068946059643e-05,0.000000000000000000e+00,1.871605922712072745e-05,0.000000000000000000e+00,4.694979480900774230e-03,0.000000000000000000e+00,4.386574108851349278e-09,0.000000000000000000e+00,2.105740891960288251e-05,0.000000000000000000e+00,3.489160634793881078e-09,0.000000000000000000e+00,2.683964547373114554e-04,1.498805089003384453e-02
3.110310295409276478e+03,1.121812992886339969e-02,1.020288284481824480e-02,3.401551316535516436e-06,1.247640102424926573e-09,1.071765501757557422e-02,8.478861783393099101e-10,5.843172724280376080e-13,1.020387763127142170e-10,0.000000000000000000e+00,1.298794771323174000e-09,0.000000000000000000e+00,2.778740005475569680e-02,0.000000000000000000e+00,9.602984218601192659e-04,0.000000000000000000e+00,3.390699683888279099e-05,0.000000000000000000e+00,1.866549510498081193e-05,0.000000000000000000e+00,4.697085324034273521e-03,0.000000000000000000e+00,4.368389702864380831e-09,0.000000000000000000e+00,2.103604873197970087e-05,0.000000000000000000e+00,3.480158628574084556e-09,0.000000000000000000e+00,2.685368554333179229e-04,1.499152797756869542e-02
3.110454016462948857e+03,1.121752454378317776e-02,1.020228159827326307e-02,3.401167297488714291e-06,1.247425724096812847e-09,1.071770184011096652e-02,8.477941614816390353e-10,5.842194242943309067e-13,1.020281483677283751e-10,0.000000000000000000e+00,1.298800535995431328e-09,0.000000000000000000e+00,2.778778141467295668e-02,0.000000000000000000e+00,9.602966779614335435e-04,0.000000000000000000e+00,3.390546425128199089e-05,0.000000000000000000e+00,1.866345928028727101e-05,0.000000000000000000e+00,4.697170168249841654e-03,0.000000000000000000e+00,4.367658104879654244e-09,0.000000000000000000e+00,2.103518762910125571e-05,0.000000000000000000e+00,3.479796149240700239e-09,0.000000000000000000e+00,2.685425126107414840e-04,1.499166806017700540e-02
3.112265058014434544e+03,1.120990148102113740e-02,1.019471068616643362e-02,3.396333546266664525e-06,1.244728341006852048e-09,1.071829137687419636e-02,8.466358631693066877e-10,5.829882128814830373e-13,1.018943580872181743e-10,0.000000000000000000e+00,1.298873121795133226e-09,0.000000000000000000e+00,2.779258354618828128e-02,0.000000000000000000e+00,9.602746888831577678e-04,0.000000000000000000e+00,3.388616125957035413e-05,0.000000000000000000e+00,1.863783265625282702e-05,0.000000000000000000e+00,4.698238559887756363e-03,0.000000000000000000e+00,4.358452496481747272e-09,0.000000000000000000e+00,2.102434094809979437e-05,0.000000000000000000e+00,3.475233064680074774e-09,0.000000000000000000e+00,2.686137529722846867e-04,1.499343197623731125e-02
3.119769135919391374e+03,1.117842246138799761e-02,1.016344776473435130e-02,3.376409188507896899e-06,1.233630618333924119e-09,1.072072472204753726e-02,8.418603207792223402e-10,5.779216768821610131e-13,1.013426204341349356e-10,0.000000000000000000e+00,1.299172792794421449e-09,0.000000000000000000e+00,2.781241395141161726e-02,0.000000000000000000e+00,9.601833003672756266e-04,0.000000000000000000e+00,3.380636198786026770e-05,0.000000000000000000e+00,1.853217910586464880e-05,0.000000000000000000e+00,4.702650930009698652e-03,0.000000000000000000e+00,4.320570699901903738e-09,0.000000000000000000e+00,2.097947951921988761e-05,0.000000000000000000e+00,3.456415363180290203e-09,0.000000000000000000e+00,2.689080280814911197e-04,1.500071564537045800e-02
3.122451870543301538e+03,1.116721037968141338e-02,1.015231294283367586e-02,3.369326756887233284e-06,1.229693805223084835e-09,1.072159098829801593e-02,8.401623405695123044e-10,5.761239748694563644e-13,1.011463936724502360e-10,0.000000000000000000e+00,1.299279502005561982e-09,0.000000000000000000e+00,2.781947717652308999e-02,0.000000000000000000e+00,9.601505211417506310e-04,0.000000000000000000e+00,3.377790487495796831e-05,0.000000000000000000e+00,1.849461409901275667e-05,0.000000000000000000e+00,4.704222708606566744e-03,0.000000000000000000e+00,4.307129542403481023e-09,0.000000000000000000e+00,2.096347343150782588e-05,0.000000000000000000e+00,3.449722804496919856e-09,0.000000000000000000e+00,2.690128777109558416e-04,1.500330978946366398e-02
3.122558615401840598e+03,1.116676470956430578e-02,1.015187034688973429e-02,3.369045390401051852e-06,1.229537493394185988e-09,1.072162541688866100e-02,8.400948795067584726e-10,5.760525925074285466e-13,1.011385969798410498e-10,0.000000000000000000e+00,1.299283743312297936e-09,0.000000000000000000e+00,2.781975793447451217e-02,0.000000000000000000e+00,9.601492157044439835e-04,0.000000000000000000e+00,3.377677335560991446e-05,0.000000000000000000e+00,1.849312164440665562e-05,0.000000000000000000e+00,4.704285187523943312e-03,0.000000000000000000e+00,4.306595826982139721e-09,0.000000000000000000e+00,2.096283690509462692e-05,0.000000000000000000e+00,3.449456888561958705e-09,0.000000000000000000e+00,2.690170457780128124e-04,1.500341290297610777e-02
3.128319926203180785e+03,1.114276206889268546e-02,1.012803363171950292e-02,3.353909100188952468e-06,1.221138473290831973e-09,1.072347911959184268e-02,8.364652323373089979e-10,5.722165572299319431e-13,1.007190428687532804e-10,0.000000000000000000e+00,1.299512136577996832e-09,0.000000000000000000e+00,2.783487896079674812e-02,0.000000000000000000e+00,9.600786258137688134e-04,0.000000000000000000e+00,3.371579028262174430e-05,0.000000000000000000e+00,1.841282336106209224e-05,0.000000000000000000e+00,4.707650382258584017e-03,0.000000000000000000e+00,4.277914373217336356e-09,0.000000000000000000e+00,2.092852145167936237e-05,0.000000000000000000e+00,3.435147471839394675e-09,0.000000000000000000e+00,2.692415710752500560e-04,1.500896617549877035e-02
3.136363636363636488e+03,1.110941862337958518e-02,1.009492185577165642e-02,3.332939114150417065e-06,1.209534538178502402e-09,1.072605246924015349e-02,8.314349331232991958e-10,5.669151835252173422e-13,1.001373775132142274e-10,0.000000000000000000e+00,1.299829304568298113e-09,0.000000000000000000e+00,2.785588486785312359e-02,0.000000000000000000e+00,9.599796405631973390e-04,0.000000000000000000e+00,3.363093700424260986e-05,0.000000000000000000e+00,1.830154230512530546e-05,0.000000000000000000e+00,4.712325956010877080e-03,0.000000000000000000e+00,4.238276864040584602e-09,0.000000000000000000e+00,2.088074166212056622e-05,0.000000000000000000e+00,3.415309048795773894e-09,0.000000000000000000e+00,2.695536155429276224e-04,1.501668004147595388e-02
3.136688556676921962e+03,1.110807583493439790e-02,1.009358842568332769e-02,3.332096005481357441e-06,1.209068780394264665e-09,1.072615605943931343e-02,8.312326449160859683e-10,5.667023590063652711e-13,1.001139813664203008e-10,0.000000000000000000e+00,1.299842074788904925e-09,0.000000000000000000e+00,2.785673081623463165e-02,0.000000000000000000e+00,9.599756316454721022e-04,0.000000000000000000e+00,3.362751647119593105e-05,0.000000000000000000e+00,1.829706734490915078e-05,0.000000000000000000e+00,4.712514267315923849e-03,0.000000000000000000e+00,4.236685611122732105e-09,0.000000000000000000e+00,2.087881481325895084e-05,0.000000000000000000e+00,3.414511094005119320e-09,0.000000000000000000e+00,2.695661855217836456e-04,1.501699067769233890e-02
3.140813259368144372e+03,1.109105735225495749e-02,1.007668874388614050e-02,3.321419743505272325e-06,1.203176163405496824e-09,1.072746867641254792e-02,8.286707896175024793e-10,5.640095144862505410e-13,9.981764950616880382e-11,0.000000000000000000e+00,1.300003907000106159e-09,0.000000000000000000e+00,2.786745242430382213e-02,0.000000000000000000e+00,9.599246701173878155e-04,0.000000000000000000e+00,3.358414205523830914e-05,0.000000000000000000e+00,1.824039534789287611e-05,0.000000000000000000e+00,4.714901051437038297e-03,0.000000000000000000e+00,4.216551677667857239e-09,0.000000000000000000e+00,2.085437590428986697e-05,0.000000000000000000e+00,3.404404326022741499e-09,0.000000000000000000e+00,2.697255207717214379e-04,1.502092759487590190e-02
3.149825102257765138e+03,1.105405155888764500e-02,1.003994251762980149e-02,3.298264240360694710e-06,1.190429424980061862e-09,1.073032107642545030e-02,8.231126171167574935e-10,5.581827892352938042e-13,9.917451334099837619e-11,0.000000000000000000e+00,1.300355691227204615e-09,0.000000000000000000e+00,2.789076644397601307e-02,0.000000000000000000e+00,9.598128763132715048e-04,0.000000000000000000e+00,3.348968179590359936e-05,0.000000000000000000e+00,1.811744435817630200e-05,0.000000000000000000e+00,4.720091814979700956e-03,0.000000000000000000e+00,4.172986319018965268e-09,0.000000000000000000e+00,2.080111917469150084e-05,0.000000000000000000e+00,3.382469364381895665e-09,0.000000000000000000e+00,2.700721374350731406e-04,1.502948768975331285e-02
3.165897883592905600e+03,1.098864834343471486e-02,9.975002247243628523e-03,3.257539296238852676e-06,1.168123420359705517e-09,1.073535625694525472e-02,8.133310445919400422e-10,5.479809136111310325e-13,9.804195949540167886e-11,0.000000000000000000e+00,1.300977052991109786e-09,0.000000000000000000e+00,2.793197264260104465e-02,0.000000000000000000e+00,9.596119757281139449e-04,0.000000000000000000e+00,3.332224871658681273e-05,0.000000000000000000e+00,1.790108191703297156e-05,0.000000000000000000e+00,4.729268632106082768e-03,0.000000000000000000e+00,4.096708960158034438e-09,0.000000000000000000e+00,2.070660636597406522e-05,0.000000000000000000e+00,3.343842202054093963e-09,0.000000000000000000e+00,2.706852455236277428e-04,1.504461486273821029e-02
3.166035855804430867e+03,1.098809019532034741e-02,9.974448073087314320e-03,3.257192849823361047e-06,1.167934281938194974e-09,1.073539919348529340e-02,8.132477994643271211e-10,5.478943792221409857e-13,9.803231700491189818e-11,0.000000000000000000e+00,1.300982353606887471e-09,0.000000000000000000e+00,2.793232430289165763e-02,0.000000000000000000e+00,9.596102428516884754e-04,0.000000000000000000e+00,3.332081717523225272e-05,0.000000000000000000e+00,1.789924065976615896e-05,0.000000000000000000e+00,4.729346961941023955e-03,0.000000000000000000e+00,4.096061961136897364e-09,0.000000000000000000e+00,2.070579766192509033e-05,0.000000000000000000e+00,3.343513332883071761e-09,0.000000000000000000e+00,2.706904805438598298e-04,1.504474394778498349e-02
3.167503388297753190e+03,1.098215693247177500e-02,9.968557078864858506e-03,3.253511182318096415e-06,1.165924964928902723e-09,1.073585558531571157e-02,8.123631229776207833e-10,5.469750474856089622e-13,9.792983854175637319e-11,0.000000000000000000e+00,1.301038698407462343e-09,0.000000000000000000e+00,2.793606255416205067e-02,0.000000000000000000e+00,9.595918025501801564e-04,0.000000000000000000e+00,3.330559670994494477e-05,0.000000000000000000e+00,1.787967302232158862e-05,0.000000000000000000e+00,4.730179644919852051e-03,0.000000000000000000e+00,4.089188316538274347e-09,0.000000000000000000e+00,2.069719868648421180e-05,0.000000000000000000e+00,3.340018177015208478e-09,0.000000000000000000e+00,2.707461331153691907e-04,1.504611614616985747e-02
3.170926430123333830e+03,1.096834193370651092e-02,9.954840671336097346e-03,3.244946941664671383e-06,1.161255500357221662e-09,1.073691799930610175e-02,8.103049540589183039e-10,5.448383847582725063e-13,9.769139637944359795e-11,0.000000000000000000e+00,1.301169876278279348e-09,0.000000000000000000e+00,2.794476675490728534e-02,0.000000000000000000e+00,9.595487287862121059e-04,0.000000000000000000e+00,3.327013756827775149e-05,0.000000000000000000e+00,1.783415015492494779e-05,0.000000000000000000e+00,4.732118575919510434e-03,0.000000000000000000e+00,4.073212959373322376e-09,0.000000000000000000e+00,2.067716100257514531e-05,0.000000000000000000e+00,3.331885809526634632e-09,0.000000000000000000e+00,2.708757351157880231e-04,1.504931109983216088e-02
3.172565173606476492e+03,1.096174023392136078e-02,9.948286170460510919e-03,3.240858419720159912e-06,1.159028584783593920e-09,1.073742556693341003e-02,8.093222731880963899e-10,5.438192788878084383e-13,9.757753661265355662e-11,0.000000000000000000e+00,1.301232554005246421e-09,0.000000000000000000e+00,2.794892621613832492e-02,0.000000000000000000e+00,9.595280773279960766e-04,0.000000000000000000e+00,3.325318309544682570e-05,0.000000000000000000e+00,1.781241535830031038e-05,0.000000000000000000e+00,4.733045178584646163e-03,0.000000000000000000e+00,4.065593332927881429e-09,0.000000000000000000e+00,2.066757787161892782e-05,0.000000000000000000e+00,3.328002480102409065e-09,0.000000000000000000e+00,2.709376775381674009e-04,1.505083782044408340e-02
3.181818181818181529e+03,1.092461044637203782e-02,9.911422878332031700e-03,3.217911961596828534e-06,1.146557412762741122e-09,1.074027879278148176e-02,8.038055974324423201e-10,5.381107697817287422e-13,9.693816318176621505e-11,0.000000000000000000e+00,1.301584979991613239e-09,0.000000000000000000e+00,2.797232055627739064e-02,0.000000000000000000e+00,9.594111043814082139e-04,0.000000000000000000e+00,3.315770833011444656e-05,0.000000000000000000e+00,1.769040164731328340e-05,0.000000000000000000e+00,4.738257324109350528e-03,0.000000000000000000e+00,4.022912135632581633e-09,0.000000000000000000e+00,2.061358532077528798e-05,0.000000000000000000e+00,3.306195851452613051e-09,0.000000000000000000e+00,2.712861818949588704e-04,1.505942410117304571e-02
3.184150691236161038e+03,1.091528972808362627e-02,9.902169335713990189e-03,3.212164636667643619e-06,1.143441043057949013e-09,1.074099464704833008e-02,8.024234624552271677e-10,5.366839447615655990e-13,9.677792928207348816e-11,0.000000000000000000e+00,1.301673425503171660e-09,0.000000000000000000e+00,2.797819335637813029e-02,0.000000000000000000e+00,9.593815200600974528e-04,0.000000000000000000e+00,3.313370972858682337e-05,0.000000000000000000e+00,1.765983351600454001e-05,0.000000000000000000e+00,4.739565913098491186e-03,0.000000000000000000e+00,4.012244108778662551e-09,0.000000000000000000e+00,2.060000635906519020e-05,0.000000000000000000e+00,3.300730874379938284e-09,0.000000000000000000e+00,2.713737000226517618e-04,1.506157941028939476e-02
3.184764326251045532e+03,1.091284023882079825e-02,9.899737518763470148e-03,3.210655098895819065e-06,1.142623009165574214e-09,1.074118274772571484e-02,8.020604179924483995e-10,5.363093859970687805e-13,9.673583763925943433e-11,0.000000000000000000e+00,1.301696667411230756e-09,0.000000000000000000e+00,2.797973673786420881e-02,0.000000000000000000e+00,9.593737305429491779e-04,0.000000000000000000e+00,3.312740078666852491e-05,0.000000000000000000e+00,1.765180426564902781e-05,0.000000000000000000e+00,4.739909822920324381e-03,0.000000000000000000e+00,4.009443623988247350e-09,0.000000000000000000e+00,2.059643612471773424e-05,0.000000000000000000e+00,3.299295286384803699e-09,0.000000000000000000e+00,2.713967020151794151e-04,1.506214581916970330e-02
3.185303739171569305e+03,1.091068792018167095e-02,9.897600734807889336e-03,3.209328993516920867e-06,1.141904544760246288e-09,1.074134801914855900e-02,8.017414801615116061e-10,5.359804098217452221e-13,9.669885868303520081e-11,0.000000000000000000e+00,1.301717089069555185e-09,0.000000000000000000e+00,2.798109287953362903e-02,0.000000000000000000e+00,9.593668809749115274e-04,0.000000000000000000e+00,3.312185652123639988e-05,0.000000000000000000e+00,1.764475051755886302e-05,0.000000000000000000e+00,4.740212013925271251e-03,0.000000000000000000e+00,4.006983949417830874e-09,0.000000000000000000e+00,2.059329845310796880e-05,0.000000000000000000e+00,3.298034072945070867e-09,0.000000000000000000e+00,2.714169141704193410e-04,1.506264350911294854e-02
3.194175074347343070e+03,1.087540978744061353e-02,9.862578078212034388e-03,3.187632607233177580e-06,1.130171792107836886e-09,1.074405574508373318e-02,7.965221558761043548e-10,5.306070663762507641e-13,9.609356672067907120e-11,0.000000000000000000e+00,1.302051741534546350e-09,0.000000000000000000e+00,2.800332138112211766e-02,0.000000000000000000e+00,9.592539331588545220e-04,0.000000000000000000e+00,3.303088572683129601e-05,0.000000000000000000e+00,1.752932075982776089e-05,0.000000000000000000e+00,4.745165703327468287e-03,0.000000000000000000e+00,3.966808809879221857e-09,0.000000000000000000e+00,2.054179283163311428e-05,0.000000000000000000e+00,3.277389835395086049e-09,0.000000000000000000e+00,2.717483068752542534e-04,1.507080068658190816e-02
3.196903929893021996e+03,1.086460323506268678e-02,9.851850106330630602e-03,3.181001367727564984e-06,1.126594116404310071e-09,1.074488473606856342e-02,7.949264848189198453e-10,5.289681715854434391e-13,9.590846109949375424e-11,0.000000000000000000e+00,1.302154225840532133e-09,0.000000000000000000e+00,2.801013063162170399e-02,0.000000000000000000e+00,9.592190777030397278e-04,0.000000000000000000e+00,3.300298291790770377e-05,0.000000000000000000e+00,1.749403219768809435e-05,0.000000000000000000e+00,4.746683346639597907e-03,0.000000000000000000e+00,3.954555219349007045e-09,0.000000000000000000e+00,2.052598643275368101e-05,0.000000000000000000e+00,3.271076577255927895e-09,0.000000000000000000e+00,2.718498583311237927e-04,1.507329930198196728e-02
3.208441790536031476e+03,1.081914502096455871e-02,9.806724107370623847e-03,3.153183260409974524e-06,1.111628195668353187e-09,1.074836960567364212e-02,7.882303442357852679e-10,5.221104185270368820e-13,9.513140244450399121e-11,0.000000000000000000e+00,1.302585187045548691e-09,0.000000000000000000e+00,2.803877464168498188e-02,0.000000000000000000e+00,9.590711282520174383e-04,0.000000000000000000e+00,3.288542254452324348e-05,0.000000000000000000e+00,1.734595123967247414e-05,0.000000000000000000e+00,4.753068442152597571e-03,0.000000000000000000e+00,3.903281653851006237e-09,0.000000000000000000e+00,2.045934736538293313e-05,0.000000000000000000e+00,3.244574022472652763e-09,0.000000000000000000e+00,2.722772329021843230e-04,1.508380918368101668e-02
3.211605870613268962e+03,1.080674425351719863e-02,9.794414435033992755e-03,3.145616072596259385e-06,1.107568994739214460e-09,1.074931961142931020e-02,7.864081948660710837e-10,5.202498272459704822e-13,9.491987318278590430e-11,0.000000000000000000e+00,1.302702710855637833e-09,0.000000000000000000e+00,2.804658875377057103e-02,0.000000000000000000e+00,9.590303936757542521e-04,0.000000000000000000e+00,3.285330051034244581e-05,0.000000000000000000e+00,1.730565708362188950e-05,0.000000000000000000e+00,4.754810562309527873e-03,0.000000000000000000e+00,3.889370536030121297e-09,0.000000000000000000e+00,2.044112683727640600e-05,0.000000000000000000e+00,3.237359553144330578e-09,0.000000000000000000e+00,2.723938729517640491e-04,1.508667604442149972e-02
3.214288412507081375e+03,1.079625268513116285e-02,9.784000094427041869e-03,3.139221092188165629e-06,1.104142560700064566e-09,1.075012313919354416e-02,7.848680950089819328e-10,5.186790850952085936e-13,9.474106086267602336e-11,0.000000000000000000e+00,1.302802127468383818e-09,0.000000000000000000e+00,2.805319987806121490e-02,0.000000000000000000e+00,9.589958044027182930e-04,0.000000000000000000e+00,3.282610647146696516e-05,0.000000000000000000e+00,1.727160055656632099e-05,0.000000000000000000e+00,4.756284568918430107e-03,0.000000000000000000e+00,3.877626545344584618e-09,0.000000000000000000e+00,2.042569754209973276e-05,0.000000000000000000e+00,3.231260935926154008e-09,0.000000000000000000e+00,2.724925735453510704e-04,1.508910146831906468e-02
