# t,Benzaldehyde(dcm),NButylamine(dcm),A_N(dcm),A_N_N(dcm),Water(dcm),A_N_W(dcm),A_N_N_W(dcm),A_N_W_W(dcm),TS1_#(dcm),Hemiaminal(dcm),TS2_#(dcm),I_W(dcm),TS1N_#(dcm),Int_N(dcm),TS2N_#(dcm),I_N_W(dcm),TS1W_#(dcm),Int_W(dcm),TS2W_#(dcm),I_W_W(dcm),TS1NW_#(dcm),Int_N_W(dcm),TS2NW_#(dcm),I_N_W_W(dcm),TS1WW_#(dcm),Int_W_W(dcm),TS2WW_#(dcm),I_W_W_W(dcm),Imine(dcm)
2.738836157418925268e+03,5.804668453952011031e-02,5.804624545844150330e-02,4.137841842928991051e-05,1.310150531174607712e-08,3.241049772242070155e-10,3.157061470796560188e-16,2.975457513078202185e-19,2.037293715615013027e-25,0.000000000000000000e+00,3.046897068384168714e-09,0.000000000000000000e+00,9.114952382432186780e-04,0.000000000000000000e+00,7.906139027022916362e-09,0.000000000000000000e+00,4.180733709397744586e-07,0.000000000000000000e+00,5.267793308805598225e-17,0.000000000000000000e+00,9.999996758313788210e-04,0.000000000000000000e+00,2.062180867219095776e-19,0.000000000000000000e+00,6.332172363586634433e-14,0.000000000000000000e+00,3.560447559099390623e-29,0.000000000000000000e+00,3.646054215144040186e-21,8.216315430009770578e-105
2.738836166412555940e+03,5.804668453576553033e-02,5.804624545468700658e-02,4.137841842393706208e-05,1.310150530920380534e-08,3.241049758598115760e-10,3.157061457099666898e-16,2.975457499977641036e-19,2.037293698292128156e-25,0.000000000000000000e+00,3.046897078176633072e-09,0.000000000000000000e+00,9.114952420032248733e-04,0.000000000000000000e+00,7.906139025488775913e-09,0.000000000000000000e+00,4.180733708586485546e-07,0.000000000000000000e+00,5.267793285951306178e-17,0.000000000000000000e+00,9.999996758313801221e-04,0.000000000000000000e+00,2.062180858139575665e-19,0.000000000000000000e+00,6.332172335694855426e-14,0.000000000000000000e+00,3.560447528825295789e-29,0.000000000000000000e+00,3.646054184116617403e-21,8.216315498111156696e-105
2.744934899883019625e+03,5.804413865925454885e-02,5.804369963594702142e-02,4.137478888829399854e-05,1.309978154070360382e-08,3.231824539211697881e-10,3.147800689617566412e-16,2.966600047370194648e-19,2.025611543543017252e-25,0.000000000000000000e+00,3.053537222891000177e-09,0.000000000000000000e+00,9.140447982579985803e-04,0.000000000000000000e+00,7.905098812414550343e-09,0.000000000000000000e+00,4.180183640296763568e-07,0.000000000000000000e+00,5.252341002127165611e-17,0.000000000000000000e+00,9.999996767540925494e-04,0.000000000000000000e+00,2.056042081416422963e-19,0.000000000000000000e+00,6.313314778218136091e-14,0.000000000000000000e+00,3.540031376238645388e-29,0.000000000000000000e+00,3.625129782981330522e-21,8.262584884242154043e-105
2.750318181818181529e+03,5.804189172151837800e-02,5.804145274919412373e-02,4.137158566775757802e-05,1.309826030403509901e-08,3.223726727028554555e-10,3.139672088412818184e-16,2.958825658934010681e-19,2.015408898300093814e-25,0.000000000000000000e+00,3.059397918271541426e-09,0.000000000000000000e+00,9.162949835273383539e-04,0.000000000000000000e+00,7.904180817758484706e-09,0.000000000000000000e+00,4.179698201532857645e-07,0.000000000000000000e+00,5.238777822536752979e-17,0.000000000000000000e+00,9.999996775640405781e-04,0.000000000000000000e+00,2.050653936892926706e-19,0.000000000000000000e+00,6.296763833044911712e-14,0.000000000000000000e+00,3.522200867523390673e-29,0.000000000000000000e+00,3.606855057677665158e-21,8.303575937615374311e-105
2.750934219351439424e+03,5.804163460913517453e-02,5.804119564264458020e-02,4.137121913784074781e-05,1.309808623961573945e-08,3.222802775084918292e-10,3.138744648703756037e-16,2.957938645877343477e-19,2.014247964053587392e-25,0.000000000000000000e+00,3.060068559821875296e-09,0.000000000000000000e+00,9.165524675110545572e-04,0.000000000000000000e+00,7.904075778082483345e-09,0.000000000000000000e+00,4.179642656187290648e-07,0.000000000000000000e+00,5.237230319959925937e-17,0.000000000000000000e+00,9.999996776564547187e-04,0.000000000000000000e+00,2.050039180557785128e-19,0.000000000000000000e+00,6.294875515005991342e-14,0.000000000000000000e+00,3.520171977200605913e-29,0.000000000000000000e+00,3.604775602872776097e-21,8.308275846495898049e-105
2.751033053913721687e+03,5.804159335938557235e-02,5.804115439383088909e-02,4.137116033387243418e-05,1.309805831378534007e-08,3.222654592267025581e-10,3.138595907006857911e-16,2.957796387999581085e-19,2.014061835658763712e-25,0.000000000000000000e+00,3.060176154277913106e-09,0.000000000000000000e+00,9.165937768781288282e-04,0.000000000000000000e+00,7.904058926159570081e-09,0.000000000000000000e+00,4.179633744831913496e-07,0.000000000000000000e+00,5.236982133304846197e-17,0.000000000000000000e+00,9.999996776712761961e-04,0.000000000000000000e+00,2.049940586821289974e-19,0.000000000000000000e+00,6.294572670265870301e-14,0.000000000000000000e+00,3.519846692542849141e-29,0.000000000000000000e+00,3.604442211066000830e-21,8.309030055839647102e-105
2.760502711122168421e+03,5.803764149591821020e-02,5.803720262002125957e-02,4.136552691153701347e-05,1.309538311022311079e-08,3.208524226848267046e-10,3.124412878452173350e-16,2.944231924163118780e-19,1.996393196131754128e-25,0.000000000000000000e+00,3.070484415704967004e-09,0.000000000000000000e+00,9.205513517039732663e-04,0.000000000000000000e+00,7.902444566852652369e-09,0.000000000000000000e+00,4.178780066024520779e-07,0.000000000000000000e+00,5.213316688591019192e-17,0.000000000000000000e+00,9.999996790846033337e-04,0.000000000000000000e+00,2.040539552629355956e-19,0.000000000000000000e+00,6.265697399842267919e-14,0.000000000000000000e+00,3.488968344470176465e-29,0.000000000000000000e+00,3.572793897735252980e-21,8.381520643063165966e-105
2.760502719756053921e+03,5.803764149231550179e-02,5.803720261641862749e-02,4.136552690640147982e-05,1.309538310778443014e-08,3.208524214026317698e-10,3.124412865583013566e-16,2.944231911855505841e-19,1.996393180172858949e-25,0.000000000000000000e+00,3.070484425102803344e-09,0.000000000000000000e+00,9.205513553118924597e-04,0.000000000000000000e+00,7.902444565381023613e-09,0.000000000000000000e+00,4.178780065246318258e-07,0.000000000000000000e+00,5.213316667117862969e-17,0.000000000000000000e+00,9.999996790846046348e-04,0.000000000000000000e+00,2.040539544099399233e-19,0.000000000000000000e+00,6.265697373643799670e-14,0.000000000000000000e+00,3.488968316579838857e-29,0.000000000000000000e+00,3.572793869149151784e-21,8.381520709363500977e-105
2.766509683488161500e+03,5.803513509322046071e-02,5.803469627418108429e-02,4.136195420728542400e-05,1.309368659630336691e-08,3.199630765069009237e-10,3.115486930443745625e-16,2.935695588022537018e-19,1.985357343859137797e-25,0.000000000000000000e+00,3.077022619671323793e-09,0.000000000000000000e+00,9.230613765358204039e-04,0.000000000000000000e+00,7.901420800633844560e-09,0.000000000000000000e+00,4.178238694895106876e-07,0.000000000000000000e+00,5.198423076334900672e-17,0.000000000000000000e+00,9.999996799741320188e-04,0.000000000000000000e+00,2.034623330000162758e-19,0.000000000000000000e+00,6.247527239315885463e-14,0.000000000000000000e+00,3.469681693269249809e-29,0.000000000000000000e+00,3.553026005198155258e-21,8.427742067039211928e-105
2.766605611151553603e+03,5.803509507014009694e-02,5.803465625200860539e-02,4.136189715839511333e-05,1.309365950698766974e-08,3.199489187124158940e-10,3.115344839584104809e-16,2.935559701422721807e-19,1.985182209426507351e-25,0.000000000000000000e+00,3.077127026195573341e-09,0.000000000000000000e+00,9.231014574543857428e-04,0.000000000000000000e+00,7.901404453508142257e-09,0.000000000000000000e+00,4.178230050478317522e-07,0.000000000000000000e+00,5.198185987102309110e-17,0.000000000000000000e+00,9.999996799882927834e-04,0.000000000000000000e+00,2.034529151963653019e-19,0.000000000000000000e+00,6.247238006012443972e-14,0.000000000000000000e+00,3.469375622054088141e-29,0.000000000000000000e+00,3.552712295273008245e-21,8.428481721025577890e-105
2.770306268198127327e+03,5.803355113977282792e-02,5.803311235666278739e-02,4.135969647041567705e-05,1.309261453806343194e-08,3.194364694071812411e-10,3.110189132944503514e-16,2.930623334181272783e-19,1.978707151400256078e-25,0.000000000000000000e+00,3.081154667206705137e-09,0.000000000000000000e+00,9.246476189908934933e-04,0.000000000000000000e+00,7.900773863996414391e-09,0.000000000000000000e+00,4.177896592556918950e-07,0.000000000000000000e+00,5.189583304020820812e-17,0.000000000000000000e+00,9.999996805008487099e-04,0.000000000000000000e+00,2.031107936203947030e-19,0.000000000000000000e+00,6.236714539024541915e-14,0.000000000000000000e+00,3.458059578437893646e-29,0.000000000000000000e+00,3.541107916215750624e-21,8.456569563343832005e-105
2.776866771097647415e+03,5.803081437185775293e-02,5.803037565082209276e-02,4.135579567912648805e-05,1.309076236484395866e-08,3.185526564980522545e-10,3.101288594858138363e-16,2.922097555458958120e-19,1.967461647092555665e-25,0.000000000000000000e+00,3.088294318574949893e-09,0.000000000000000000e+00,9.273883417479882171e-04,0.000000000000000000e+00,7.899656164724259935e-09,0.000000000000000000e+00,4.177305549305907559e-07,0.000000000000000000e+00,5.174732088455464329e-17,0.000000000000000000e+00,9.999996813848466629e-04,0.000000000000000000e+00,2.025199030493007706e-19,0.000000000000000000e+00,6.218529260937711376e-14,0.000000000000000000e+00,3.438406531821737172e-29,0.000000000000000000e+00,3.520951956233178735e-21,8.506161135526313899e-105
2.782085147624884030e+03,5.802863775936090845e-02,5.802819908769021179e-02,4.135269342423421768e-05,1.308928941492868956e-08,3.178490703256986302e-10,3.094204717812439018e-16,2.915312719468905357e-19,1.958544662676698264e-25,0.000000000000000000e+00,3.093972882361276214e-09,0.000000000000000000e+00,9.295680994823818334e-04,0.000000000000000000e+00,7.898767308849003222e-09,0.000000000000000000e+00,4.176835519238175251e-07,0.000000000000000000e+00,5.162912108279114260e-17,0.000000000000000000e+00,9.999996820885795248e-04,0.000000000000000000e+00,2.020496708581639813e-19,0.000000000000000000e+00,6.204060828934893976e-14,0.000000000000000000e+00,3.422822890074331092e-29,0.000000000000000000e+00,3.504972012613380019e-21,8.545754418687116900e-105
2.782169264825411119e+03,5.802860267563579588e-02,5.802816400476076136e-02,4.135264342149646140e-05,1.308926567409261977e-08,3.178377254940063333e-10,3.094090507018554699e-16,2.915203335448777265e-19,1.958401134839038783e-25,0.000000000000000000e+00,3.094064414024073170e-09,0.000000000000000000e+00,9.296032339030131523e-04,0.000000000000000000e+00,7.898752982372993701e-09,0.000000000000000000e+00,4.176827943348014613e-07,0.000000000000000000e+00,5.162721539004175073e-17,0.000000000000000000e+00,9.999996820999267847e-04,0.000000000000000000e+00,2.020420898514133662e-19,0.000000000000000000e+00,6.203827595482377984e-14,0.000000000000000000e+00,3.422572055678020489e-29,0.000000000000000000e+00,3.504714816753911138e-21,8.546393695190332381e-105
2.782169273099551447e+03,5.802860267218480639e-02,5.802816400130984820e-02,4.135264341657797824e-05,1.308926567175736979e-08,3.178377243780736159e-10,3.094090495784245046e-16,2.915203324689260038e-19,1.958401120721335099e-25,0.000000000000000000e+00,3.094064423027527578e-09,0.000000000000000000e+00,9.296032373589872659e-04,0.000000000000000000e+00,7.898752980963780685e-09,0.000000000000000000e+00,4.176827942602817790e-07,0.000000000000000000e+00,5.162721520258886302e-17,0.000000000000000000e+00,9.999996820999278689e-04,0.000000000000000000e+00,2.020420891057105529e-19,0.000000000000000000e+00,6.203827572540496684e-14,0.000000000000000000e+00,3.422572031005415041e-29,0.000000000000000000e+00,3.504714791455605575e-21,8.546393758074039096e-105
2.782178168389385064e+03,5.802859896212802376e-02,5.802816029133720660e-02,4.135263812885741979e-05,1.308926316119753828e-08,3.178365246704506124e-10,3.094078418098111743e-16,2.915191757439963365e-19,1.958385943222445726e-25,0.000000000000000000e+00,3.094074102381095136e-09,0.000000000000000000e+00,9.296069527767522730e-04,0.000000000000000000e+00,7.898751465959208623e-09,0.000000000000000000e+00,4.176827141463149528e-07,0.000000000000000000e+00,5.162701367733798064e-17,0.000000000000000000e+00,9.999996821011278639e-04,0.000000000000000000e+00,2.020412874219280121e-19,0.000000000000000000e+00,6.203802908383511494e-14,0.000000000000000000e+00,3.422545506264057901e-29,0.000000000000000000e+00,3.504687594046624092e-21,8.546461362722646277e-105
2.783454545454545041e+03,5.802806661682055611e-02,5.802762795810259555e-02,4.135187941264710509e-05,1.308890293156281940e-08,3.176643687168310541e-10,3.092345333606249329e-16,2.913531937633662956e-19,1.956208917872593931e-25,0.000000000000000000e+00,3.095462971207391467e-09,0.000000000000000000e+00,9.301400673122332428e-04,0.000000000000000000e+00,7.898534084347021887e-09,0.000000000000000000e+00,4.176712189313349386e-07,0.000000000000000000e+00,5.159809586288840205e-17,0.000000000000000000e+00,9.999996822733195519e-04,0.000000000000000000e+00,2.019262513760732403e-19,0.000000000000000000e+00,6.200263860899038812e-14,0.000000000000000000e+00,3.418740858689845203e-29,0.000000000000000000e+00,3.500786523451192502e-21,8.556165752896191134e-105
2.797660611761606560e+03,5.802214260627602815e-02,5.802170408189157025e-02,4.134343678577353203e-05,1.308489469347255787e-08,3.157473048877567707e-10,3.073051819313202686e-16,2.895056575868716684e-19,1.932087075930554337e-25,0.000000000000000000e+00,3.110919349671151086e-09,0.000000000000000000e+00,9.360726374432803759e-04,0.000000000000000000e+00,7.896115301509507399e-09,0.000000000000000000e+00,4.175433128572358981e-07,0.000000000000000000e+00,5.127616911274594463e-17,0.000000000000000000e+00,9.999996841907803167e-04,0.000000000000000000e+00,2.006457915616448007e-19,0.000000000000000000e+00,6.160882114911450807e-14,0.000000000000000000e+00,3.376584662650878607e-29,0.000000000000000000e+00,3.457569977629800404e-21,8.664686107065463612e-105
2.797750725627216980e+03,5.802210503406909220e-02,5.802166651053654312e-02,4.134338324234598035e-05,1.308486927439573494e-08,3.157351415992869704e-10,3.072929437462273440e-16,2.894939397934106222e-19,1.931934720634382030e-25,0.000000000000000000e+00,3.111017384613686915e-09,0.000000000000000000e+00,9.361102639353456730e-04,0.000000000000000000e+00,7.896099962294279197e-09,0.000000000000000000e+00,4.175425017142254191e-07,0.000000000000000000e+00,5.127412707984114036e-17,0.000000000000000000e+00,9.999996842029461493e-04,0.000000000000000000e+00,2.006376703871752715e-19,0.000000000000000000e+00,6.160632402997759283e-14,0.000000000000000000e+00,3.376318401071500253e-29,0.000000000000000000e+00,3.457297063751336848e-21,8.665377437504693830e-105
2.803835818528654272e+03,5.801956807532268612e-02,5.801912960931002172e-02,4.133976795156664858e-05,1.308315299810337864e-08,3.149138292472303344e-10,3.064666584465139570e-16,2.887028290197414981e-19,1.921666712749141292e-25,0.000000000000000000e+00,3.117637067988911321e-09,0.000000000000000000e+00,9.386508880512495819e-04,0.000000000000000000e+00,7.895064270415082568e-09,0.000000000000000000e+00,4.174877339692714981e-07,0.000000000000000000e+00,5.113625518550887560e-17,0.000000000000000000e+00,9.999996850244274871e-04,0.000000000000000000e+00,2.000893804180010197e-19,0.000000000000000000e+00,6.143775148470636526e-14,0.000000000000000000e+00,3.358373662258478768e-29,0.000000000000000000e+00,3.438905220275231043e-21,8.712145155149044701e-105
2.803835826443049427e+03,5.801956807202328370e-02,5.801912960601068869e-02,4.133976794686493810e-05,1.308315299587139885e-08,3.149138281791031247e-10,3.064666573720255492e-16,2.887028279910428999e-19,1.921666699420385795e-25,0.000000000000000000e+00,3.117637076598229471e-09,0.000000000000000000e+00,9.386508913554201042e-04,0.000000000000000000e+00,7.895064269068187685e-09,0.000000000000000000e+00,4.174877338980472504e-07,0.000000000000000000e+00,5.113625500622243621e-17,0.000000000000000000e+00,9.999996850244285713e-04,0.000000000000000000e+00,2.000893797050476340e-19,0.000000000000000000e+00,6.143775126552918825e-14,0.000000000000000000e+00,3.358373638964667490e-29,0.000000000000000000e+00,3.438905196402582332e-21,8.712145216083705338e-105
2.811880537397642001e+03,5.801621463211740354e-02,5.801577624212886364e-02,4.133498937291332239e-05,1.308088459275027585e-08,3.138283676314751963e-10,3.053748691275912613e-16,2.876576305264409541e-19,1.908154475743181516e-25,0.000000000000000000e+00,3.126387646712461305e-09,0.000000000000000000e+00,9.420091760230516571e-04,0.000000000000000000e+00,7.893695394661665766e-09,0.000000000000000000e+00,4.174153473460208972e-07,0.000000000000000000e+00,5.095408195799430487e-17,0.000000000000000000e+00,9.999996861101117639e-04,0.000000000000000000e+00,1.993649915355260432e-19,0.000000000000000000e+00,6.121508611178392968e-14,0.000000000000000000e+00,3.334759192289111509e-29,0.000000000000000000e+00,3.414705915847008718e-21,8.774225942079998967e-105
2.813236075898328636e+03,5.801564963274857822e-02,5.801521125556797359e-02,4.133418428912707086e-05,1.308050243001262560e-08,3.136455346672747266e-10,3.051909964861580877e-16,2.874816166262469095e-19,1.905884880690987425e-25,0.000000000000000000e+00,3.127862023296123967e-09,0.000000000000000000e+00,9.425749916263558492e-04,0.000000000000000000e+00,7.893464777455314037e-09,0.000000000000000000e+00,4.174031522284223570e-07,0.000000000000000000e+00,5.092340143042284390e-17,0.000000000000000000e+00,9.999996862929819760e-04,0.000000000000000000e+00,1.992430027331884810e-19,0.000000000000000000e+00,6.117759393334750313e-14,0.000000000000000000e+00,3.330792766583362417e-29,0.000000000000000000e+00,3.410641633266269151e-21,8.784714437745932525e-105
2.813323282865048895e+03,5.801561328474709456e-02,5.801517490839045582e-02,4.133413249608691796e-05,1.308047784466166215e-08,3.136337731707080617e-10,3.051791683585361700e-16,2.874702941512904527e-19,1.905738941633474701e-25,0.000000000000000000e+00,3.127956874587067983e-09,0.000000000000000000e+00,9.426113921382216253e-04,0.000000000000000000e+00,7.893449941354361443e-09,0.000000000000000000e+00,4.174023676902752883e-07,0.000000000000000000e+00,5.092142781872939930e-17,0.000000000000000000e+00,9.999996863047460032e-04,0.000000000000000000e+00,1.992351555395417473e-19,0.000000000000000000e+00,6.117518221736890021e-14,0.000000000000000000e+00,3.330537718252766170e-29,0.000000000000000000e+00,3.410380296142773741e-21,8.785389475313817864e-105
2.816590909090909008e+03,5.801425138218999772e-02,5.801381303670517103e-02,4.133219191556059522e-05,1.307955669235533869e-08,3.131931537936353731e-10,3.047360742871678467e-16,2.870461523937755635e-19,1.900277025189749876e-25,0.000000000000000000e+00,3.131510846318942397e-09,0.000000000000000000e+00,9.439752621529901803e-04,0.000000000000000000e+00,7.892894069338136149e-09,0.000000000000000000e+00,4.173729729859232348e-07,0.000000000000000000e+00,5.084749425406182183e-17,0.000000000000000000e+00,9.999996867454553212e-04,0.000000000000000000e+00,1.989411983864309325e-19,0.000000000000000000e+00,6.108484317942384660e-14,0.000000000000000000e+00,3.320992277199707174e-29,0.000000000000000000e+00,3.400599796870767262e-21,8.810706632378554773e-105
2.816687516543752281e+03,5.801421111896517407e-02,5.801377277439302010e-02,4.133213454502007348e-05,1.307952946010891476e-08,3.131801294488614053e-10,3.047229774226401145e-16,2.870336160112851721e-19,1.900115734158542333e-25,0.000000000000000000e+00,3.131615917044041966e-09,0.000000000000000000e+00,9.440155835429278261e-04,0.000000000000000000e+00,7.892877635960483306e-09,0.000000000000000000e+00,4.173721039832336116e-07,0.000000000000000000e+00,5.084530894412256812e-17,0.000000000000000000e+00,9.999996867584824440e-04,0.000000000000000000e+00,1.989325098778337266e-19,0.000000000000000000e+00,6.108217314714230891e-14,0.000000000000000000e+00,3.320710399209327207e-29,0.000000000000000000e+00,3.400310986543425858e-21,8.811455833489657658e-105
2.818836206839509941e+03,5.801331562792714364e-02,5.801287730365330131e-02,4.133085858188523384e-05,1.307892379974778573e-08,3.128904912864814914e-10,3.044317357344560103e-16,2.867548423397359974e-19,1.896531247153732420e-25,0.000000000000000000e+00,3.133952805126200778e-09,0.000000000000000000e+00,9.449123682158197144e-04,0.000000000000000000e+00,7.892512148468603243e-09,0.000000000000000000e+00,4.173527768783622341e-07,0.000000000000000000e+00,5.079671308718539883e-17,0.000000000000000000e+00,9.999996870481795298e-04,0.000000000000000000e+00,1.987393020331026170e-19,0.000000000000000000e+00,6.102280098365931642e-14,0.000000000000000000e+00,3.314446021172353930e-29,0.000000000000000000e+00,3.393892676275939981e-21,8.828129473112260795e-105
2.825502372231897425e+03,5.801053769168493940e-02,5.801009943037527261e-02,4.132690049423418273e-05,1.307704507705143369e-08,3.119925003256866971e-10,3.035288817112983242e-16,2.858906900920598346e-19,1.885446045511251457e-25,0.000000000000000000e+00,3.141202382186665725e-09,0.000000000000000000e+00,9.476943173620875748e-04,0.000000000000000000e+00,7.891378427838577405e-09,0.000000000000000000e+00,4.172928253398056669e-07,0.000000000000000000e+00,5.064606513236092579e-17,0.000000000000000000e+00,9.999996879463534261e-04,0.000000000000000000e+00,1.981403896885420135e-19,0.000000000000000000e+00,6.083877821596378849e-14,0.000000000000000000e+00,3.295073125242937698e-29,0.000000000000000000e+00,3.374045263036759406e-21,8.879982886608536500e-105
2.825502379786546953e+03,5.801053768853697834e-02,5.801009942722738094e-02,4.132690048974898065e-05,1.307704507492256527e-08,3.119924993085820038e-10,3.035288806887756849e-16,2.858906891134109075e-19,1.885446032979444625e-25,0.000000000000000000e+00,3.141202390402092047e-09,0.000000000000000000e+00,9.476943205145957772e-04,0.000000000000000000e+00,7.891378426553906357e-09,0.000000000000000000e+00,4.172928252718717716e-07,0.000000000000000000e+00,5.064606496174537430e-17,0.000000000000000000e+00,9.999996879463545103e-04,0.000000000000000000e+00,1.981403890102761909e-19,0.000000000000000000e+00,6.083877800757618393e-14,0.000000000000000000e+00,3.295073103341902748e-29,0.000000000000000000e+00,3.374045240600543727e-21,8.879982945478967782e-105
2.828811540035051166e+03,5.800915883756563307e-02,5.800872060750656561e-02,4.132493593152948845e-05,1.307611262263495234e-08,3.115471180873698438e-10,3.030811459162976150e-16,2.854621742926548100e-19,1.879963563517742490e-25,0.000000000000000000e+00,3.144800904925037518e-09,0.000000000000000000e+00,9.490751632507090285e-04,0.000000000000000000e+00,7.890815735531447390e-09,0.000000000000000000e+00,4.172630699763006912e-07,0.000000000000000000e+00,5.057135706255244797e-17,0.000000000000000000e+00,9.999996883918260780e-04,0.000000000000000000e+00,1.978434010471449258e-19,0.000000000000000000e+00,6.074753626962379236e-14,0.000000000000000000e+00,3.285491743097570929e-29,0.000000000000000000e+00,3.364230009567520029e-21,8.905792730536493074e-105
2.828895840102880356e+03,5.800912371294979220e-02,5.800868548368678240e-02,4.132488588731642509e-05,1.307608887008244986e-08,3.115357759278023664e-10,3.030697443088763565e-16,2.854512623517667676e-19,1.879824078512218259e-25,0.000000000000000000e+00,3.144892573989133466e-09,0.000000000000000000e+00,9.491103386037980745e-04,0.000000000000000000e+00,7.890801401985129781e-09,0.000000000000000000e+00,4.172623120134225486e-07,0.000000000000000000e+00,5.056945461898884875e-17,0.000000000000000000e+00,9.999996884031705190e-04,0.000000000000000000e+00,1.978358383796694127e-19,0.000000000000000000e+00,6.074521293231837575e-14,0.000000000000000000e+00,3.285247974099686918e-29,0.000000000000000000e+00,3.363980297177661736e-21,8.906450822089322573e-105
2.844387004171773697e+03,5.800267021951428098e-02,5.800223213649450399e-02,4.131569171021541874e-05,1.307172526942560095e-08,3.094554135711596230e-10,3.009788606922792544e-16,2.834503558137340649e-19,1.854348610970567020e-25,0.000000000000000000e+00,3.161735996246732748e-09,0.000000000000000000e+00,9.555731535354404721e-04,0.000000000000000000e+00,7.888168174582935022e-09,0.000000000000000000e+00,4.171230660397945312e-07,0.000000000000000000e+00,5.022057503586540139e-17,0.000000000000000000e+00,9.999996904839539812e-04,0.000000000000000000e+00,1.964490831778642312e-19,0.000000000000000000e+00,6.031925778551928102e-14,0.000000000000000000e+00,3.240726133419295916e-29,0.000000000000000000e+00,3.318378136578291694e-21,9.027874305245108497e-105
2.844468397340712272e+03,5.800263631746494647e-02,5.800219823521333973e-02,4.131564341327069424e-05,1.307170234874522965e-08,3.094445064136583126e-10,3.009679002593864597e-16,2.834398679289703138e-19,1.854215603563105616e-25,0.000000000000000000e+00,3.161824484507780561e-09,0.000000000000000000e+00,9.556071045504936157e-04,0.000000000000000000e+00,7.888154343032256974e-09,0.000000000000000000e+00,4.171223346226250295e-07,0.000000000000000000e+00,5.021874620560557384e-17,0.000000000000000000e+00,9.999996904948634403e-04,0.000000000000000000e+00,1.964418144082000724e-19,0.000000000000000000e+00,6.031702546113532024e-14,0.000000000000000000e+00,3.240493684904087036e-29,0.000000000000000000e+00,3.318140072812725546e-21,9.028514823770526095e-105
2.847168925935140123e+03,5.800151152145760491e-02,5.800107346469174363e-02,4.131404104205522310e-05,1.307094190578479635e-08,3.090827790104213533e-10,3.006044163515471921e-16,2.830920601395802445e-19,1.849807738436536080e-25,0.000000000000000000e+00,3.164760361163398191e-09,0.000000000000000000e+00,9.567335251171302018e-04,0.000000000000000000e+00,7.887695451534498375e-09,0.000000000000000000e+00,4.170980682819973609e-07,0.000000000000000000e+00,5.015809619522201216e-17,0.000000000000000000e+00,9.999996908566638736e-04,0.000000000000000000e+00,1.962007615395590912e-19,0.000000000000000000e+00,6.024299715820880676e-14,0.000000000000000000e+00,3.232790341733458634e-29,0.000000000000000000e+00,3.310250774308434291e-21,9.049781234747916319e-105
2.847168933130044934e+03,5.800151151846093950e-02,5.800107346169514760e-02,4.131404103778625836e-05,1.307094190375887883e-08,3.090827780471057854e-10,3.006044153835802501e-16,2.830920592133716934e-19,1.849807726706258897e-25,0.000000000000000000e+00,3.164760368985179186e-09,0.000000000000000000e+00,9.567335281181177896e-04,0.000000000000000000e+00,7.887695450311951899e-09,0.000000000000000000e+00,4.170980682173486830e-07,0.000000000000000000e+00,5.015809603370948411e-17,0.000000000000000000e+00,9.999996908566647410e-04,0.000000000000000000e+00,1.962007608976377815e-19,0.000000000000000000e+00,6.024299696107692203e-14,0.000000000000000000e+00,3.232790321233205910e-29,0.000000000000000000e+00,3.310250753313655300e-21,9.049781291445203922e-105
2.849727272727272521e+03,5.800044600586277965e-02,5.800000797323857232e-02,4.131252314968062616e-05,1.307022156784689574e-08,3.087403920156631609e-10,3.002603848215134179e-16,2.827628743182877454e-19,1.845641271838783397e-25,0.000000000000000000e+00,3.167541559983053059e-09,0.000000000000000000e+00,9.578005796223318727e-04,0.000000000000000000e+00,7.887260761528271593e-09,0.000000000000000000e+00,4.170750817246178103e-07,0.000000000000000000e+00,5.010069195979522127e-17,0.000000000000000000e+00,9.999996911991197550e-04,0.000000000000000000e+00,1.959726148765256241e-19,0.000000000000000000e+00,6.017293562528976905e-14,0.000000000000000000e+00,3.225508875288858648e-29,0.000000000000000000e+00,3.302793768594032844e-21,9.069954276010510500e-105
2.853747615807893908e+03,5.799877170788582392e-02,5.799833371319481484e-02,4.131013806576332636e-05,1.306908971826282434e-08,3.082029615476373312e-10,2.997204069592136062e-16,2.822462137285357572e-19,1.839112440275226153e-25,0.000000000000000000e+00,3.171911899919712449e-09,0.000000000000000000e+00,9.594772957085265968e-04,0.000000000000000000e+00,7.886577743632299105e-09,0.000000000000000000e+00,4.170389635028841799e-07,0.000000000000000000e+00,5.001059261267095938e-17,0.000000000000000000e+00,9.999996917366585185e-04,0.000000000000000000e+00,1.956145363025798305e-19,0.000000000000000000e+00,6.006297928680519868e-14,0.000000000000000000e+00,3.214098855110582133e-29,0.000000000000000000e+00,3.291109108688979441e-21,9.101706624491608365e-105
2.859962468308495772e+03,5.799618377738161717e-02,5.799574584131892557e-02,4.130645162241950921e-05,1.306734036847062770e-08,3.073737795417616170e-10,2.988873712846434590e-16,2.814491864171233695e-19,1.829065509609208272e-25,0.000000000000000000e+00,3.178667298950050666e-09,0.000000000000000000e+00,9.620689636996507385e-04,0.000000000000000000e+00,7.885522093454802841e-09,0.000000000000000000e+00,4.169831403578276663e-07,0.000000000000000000e+00,4.987159437709234872e-17,0.000000000000000000e+00,9.999996925660074778e-04,0.000000000000000000e+00,1.950621457996964693e-19,0.000000000000000000e+00,5.989336810860986177e-14,0.000000000000000000e+00,3.196540478774329147e-29,0.000000000000000000e+00,3.273129044343321673e-21,9.150912481679737387e-105
